reg;jour;n_dose1;n_complet;n_rappel;n_2_rappel;n_rappel_biv;n_3_rappel;n_cum_dose1;n_cum_complet;n_cum_rappel;n_cum_2_rappel;n_cum_rappel_biv;n_cum_3_rappel;couv_dose1;couv_complet;couv_rappel;couv_2_rappel;couv_rappel_biv;couv_3_rappel
53;2022-08-01;15;20;199;2131;0;41;2843163;2816060;2248020;317624;0;2156;83.6;82.8;66.1;9.3;0.0;0.1
53;2022-08-02;21;32;344;4198;0;93;2843184;2816092;2248364;321822;0;2249;83.6;82.8;66.1;9.5;0.0;0.1
53;2022-08-03;23;15;272;2911;0;39;2843207;2816107;2248636;324733;0;2288;83.6;82.8;66.1;9.5;0.0;0.1
53;2022-08-04;15;18;213;3223;0;56;2843222;2816125;2248849;327956;0;2344;83.6;82.8;66.1;9.6;0.0;0.1
53;2022-08-05;27;21;253;3338;0;65;2843249;2816146;2249102;331294;0;2409;83.6;82.8;66.1;9.7;0.0;0.1
53;2022-08-06;7;13;54;583;0;10;2843256;2816159;2249156;331877;0;2419;83.6;82.8;66.1;9.8;0.0;0.1
53;2022-08-07;0;1;7;36;0;0;2843256;2816160;2249163;331913;0;2419;83.6;82.8;66.1;9.8;0.0;0.1
53;2022-08-08;4;9;134;1556;0;47;2843260;2816169;2249297;333469;0;2466;83.6;82.8;66.1;9.8;0.0;0.1
53;2022-08-09;15;22;232;3077;0;74;2843275;2816191;2249529;336546;0;2540;83.6;82.8;66.1;9.9;0.0;0.1
53;2022-08-10;24;23;182;1885;0;39;2843299;2816214;2249711;338431;0;2579;83.6;82.8;66.1;9.9;0.0;0.1
53;2022-08-11;12;22;176;2117;0;45;2843311;2816236;2249887;340548;0;2624;83.6;82.8;66.1;10.0;0.0;0.1
53;2022-08-12;16;22;194;2180;0;40;2843327;2816258;2250081;342728;0;2664;83.6;82.8;66.1;10.1;0.0;0.1
53;2022-08-13;9;7;35;348;0;7;2843336;2816265;2250116;343076;0;2671;83.6;82.8;66.1;10.1;0.0;0.1
53;2022-08-14;0;2;1;24;0;0;2843336;2816267;2250117;343100;0;2671;83.6;82.8;66.1;10.1;0.0;0.1
53;2022-08-15;0;0;7;29;0;2;2843336;2816267;2250124;343129;0;2673;83.6;82.8;66.1;10.1;0.0;0.1
53;2022-08-16;13;21;124;1510;0;35;2843349;2816288;2250248;344639;0;2708;83.6;82.8;66.1;10.1;0.0;0.1
53;2022-08-17;15;20;141;1290;0;33;2843364;2816308;2250389;345929;0;2741;83.6;82.8;66.1;10.2;0.0;0.1
53;2022-08-18;13;22;182;1843;0;35;2843377;2816330;2250571;347772;0;2776;83.6;82.8;66.1;10.2;0.0;0.1
53;2022-08-19;14;32;183;2080;0;44;2843391;2816362;2250754;349852;0;2820;83.6;82.8;66.1;10.3;0.0;0.1
53;2022-08-20;4;10;52;332;0;8;2843395;2816372;2250806;350184;0;2828;83.6;82.8;66.1;10.3;0.0;0.1
53;2022-08-21;1;0;4;31;0;1;2843396;2816372;2250810;350215;0;2829;83.6;82.8;66.1;10.3;0.0;0.1
53;2022-08-22;21;24;121;848;0;26;2843417;2816396;2250931;351063;0;2855;83.6;82.8;66.1;10.3;0.0;0.1
53;2022-08-23;26;26;189;2121;0;62;2843443;2816422;2251120;353184;0;2917;83.6;82.8;66.2;10.4;0.0;0.1
53;2022-08-24;15;27;113;1191;0;34;2843458;2816449;2251233;354375;0;2951;83.6;82.8;66.2;10.4;0.0;0.1
53;2022-08-25;15;24;144;1814;0;34;2843473;2816473;2251377;356189;0;2985;83.6;82.8;66.2;10.5;0.0;0.1
53;2022-08-26;31;26;158;2127;0;62;2843504;2816499;2251535;358316;0;3047;83.6;82.8;66.2;10.5;0.0;0.1
53;2022-08-27;2;9;50;282;0;10;2843506;2816508;2251585;358598;0;3057;83.6;82.8;66.2;10.5;0.0;0.1
53;2022-08-28;0;0;4;24;0;0;2843506;2816508;2251589;358622;0;3057;83.6;82.8;66.2;10.5;0.0;0.1
53;2022-08-29;16;15;115;1021;0;42;2843522;2816523;2251704;359643;0;3099;83.6;82.8;66.2;10.6;0.0;0.1
53;2022-08-30;28;18;183;2086;0;59;2843550;2816541;2251887;361729;0;3158;83.6;82.8;66.2;10.6;0.0;0.1
53;2022-08-31;15;23;98;1093;0;36;2843565;2816564;2251985;362822;0;3194;83.6;82.8;66.2;10.7;0.0;0.1
53;2022-09-01;17;10;129;1833;0;50;2843582;2816574;2252114;364655;0;3244;83.6;82.8;66.2;10.7;0.0;0.1
53;2022-09-02;12;15;185;2235;0;76;2843594;2816589;2252299;366890;0;3320;83.6;82.8;66.2;10.8;0.0;0.1
53;2022-09-03;24;33;59;300;0;7;2843618;2816622;2252358;367190;0;3327;83.6;82.8;66.2;10.8;0.0;0.1
53;2022-09-04;0;0;6;12;0;1;2843618;2816622;2252364;367202;0;3328;83.6;82.8;66.2;10.8;0.0;0.1
53;2022-09-05;15;16;88;1261;0;42;2843633;2816638;2252452;368463;0;3370;83.6;82.8;66.2;10.8;0.0;0.1
53;2022-09-06;21;18;185;2642;0;90;2843654;2816656;2252637;371105;0;3460;83.6;82.8;66.2;10.9;0.0;0.1
53;2022-09-07;18;20;77;981;0;42;2843672;2816676;2252714;372086;0;3502;83.6;82.8;66.2;10.9;0.0;0.1
53;2022-09-08;22;14;170;2141;0;70;2843694;2816690;2252884;374227;0;3572;83.6;82.8;66.2;11.0;0.0;0.1
53;2022-09-09;25;26;163;2388;0;60;2843719;2816716;2253047;376615;0;3632;83.6;82.8;66.2;11.1;0.0;0.1
53;2022-09-10;15;8;57;336;0;16;2843734;2816724;2253104;376951;0;3648;83.6;82.8;66.2;11.1;0.0;0.1
53;2022-09-11;1;1;2;16;0;0;2843735;2816725;2253106;376967;0;3648;83.6;82.8;66.2;11.1;0.0;0.1
53;2022-09-12;10;5;71;1016;0;30;2843745;2816730;2253177;377983;0;3678;83.6;82.8;66.2;11.1;0.0;0.1
53;2022-09-13;15;20;161;2319;0;73;2843760;2816750;2253338;380302;0;3751;83.6;82.8;66.2;11.2;0.0;0.1
53;2022-09-14;15;12;89;1071;0;41;2843775;2816762;2253427;381373;0;3792;83.6;82.8;66.2;11.2;0.0;0.1
53;2022-09-15;20;16;128;1883;0;56;2843795;2816778;2253555;383256;0;3848;83.6;82.8;66.2;11.3;0.0;0.1
53;2022-09-16;31;26;180;2519;0;66;2843826;2816804;2253735;385775;0;3914;83.6;82.8;66.2;11.3;0.0;0.1
53;2022-09-17;7;6;49;320;0;5;2843833;2816810;2253784;386095;0;3919;83.6;82.8;66.2;11.3;0.0;0.1
53;2022-09-18;0;0;1;8;0;0;2843833;2816810;2253785;386103;0;3919;83.6;82.8;66.2;11.3;0.0;0.1
53;2022-09-19;10;21;77;1032;0;39;2843843;2816831;2253862;387135;0;3958;83.6;82.8;66.2;11.4;0.0;0.1
53;2022-09-20;14;12;185;2278;0;84;2843857;2816843;2254047;389413;0;4042;83.6;82.8;66.2;11.4;0.0;0.1
53;2022-09-21;10;14;103;1131;0;37;2843867;2816857;2254150;390544;0;4079;83.6;82.8;66.2;11.5;0.0;0.1
53;2022-09-22;11;9;115;1765;0;52;2843878;2816866;2254265;392309;0;4131;83.6;82.8;66.2;11.5;0.0;0.1
53;2022-09-23;21;24;240;2739;0;92;2843899;2816890;2254505;395048;0;4223;83.6;82.8;66.3;11.6;0.0;0.1
53;2022-09-24;19;18;60;383;0;26;2843918;2816908;2254565;395431;0;4249;83.6;82.8;66.3;11.6;0.0;0.1
53;2022-09-25;0;1;11;42;0;2;2843918;2816909;2254576;395473;0;4251;83.6;82.8;66.3;11.6;0.0;0.1
53;2022-09-26;12;17;97;906;0;22;2843930;2816926;2254673;396379;0;4273;83.6;82.8;66.3;11.6;0.0;0.1
53;2022-09-27;30;18;175;2183;0;53;2843960;2816944;2254848;398562;0;4326;83.6;82.8;66.3;11.7;0.0;0.1
53;2022-09-28;19;13;91;1014;0;34;2843979;2816957;2254939;399576;0;4360;83.6;82.8;66.3;11.7;0.0;0.1
53;2022-09-29;18;22;158;1695;1;77;2843997;2816979;2255097;401271;1;4437;83.6;82.8;66.3;11.8;0.0;0.1
53;2022-09-30;20;22;162;2256;59;70;2844017;2817001;2255259;403527;60;4507;83.6;82.8;66.3;11.9;0.0;0.1
53;2022-10-01;12;18;59;333;51;16;2844029;2817019;2255318;403860;111;4523;83.6;82.8;66.3;11.9;0.0;0.1
53;2022-10-02;1;0;2;16;0;0;2844030;2817019;2255320;403876;111;4523;83.6;82.8;66.3;11.9;0.0;0.1
53;2022-10-03;4;5;69;897;185;39;2844034;2817024;2255389;404773;296;4562;83.6;82.8;66.3;11.9;0.0;0.1
53;2022-10-04;19;19;135;1969;417;107;2844053;2817043;2255524;406742;713;4669;83.6;82.8;66.3;12.0;0.0;0.1
53;2022-10-05;13;18;92;1016;288;63;2844066;2817061;2255616;407758;1001;4732;83.6;82.8;66.3;12.0;0.0;0.1
53;2022-10-06;14;14;107;1600;389;119;2844080;2817075;2255723;409358;1390;4851;83.6;82.8;66.3;12.0;0.0;0.1
53;2022-10-07;19;17;153;2484;1316;206;2844099;2817092;2255876;411842;2706;5057;83.6;82.8;66.3;12.1;0.1;0.1
53;2022-10-08;9;9;38;396;301;56;2844108;2817101;2255914;412238;3007;5113;83.6;82.8;66.3;12.1;0.1;0.2
53;2022-10-09;0;3;0;11;17;12;2844108;2817104;2255914;412249;3024;5125;83.6;82.8;66.3;12.1;0.1;0.2
53;2022-10-10;12;11;106;1440;1385;175;2844120;2817115;2256020;413689;4409;5300;83.6;82.8;66.3;12.2;0.1;0.2
53;2022-10-11;10;10;150;2799;2916;417;2844130;2817125;2256170;416488;7325;5717;83.6;82.8;66.3;12.2;0.2;0.2
53;2022-10-12;11;12;116;1432;1469;220;2844141;2817137;2256286;417920;8794;5937;83.6;82.8;66.3;12.3;0.3;0.2
53;2022-10-13;14;12;144;2486;2590;343;2844155;2817149;2256430;420406;11384;6280;83.6;82.8;66.3;12.4;0.3;0.2
53;2022-10-14;22;23;177;3368;3533;479;2844177;2817172;2256607;423774;14917;6759;83.6;82.8;66.3;12.5;0.4;0.2
53;2022-10-15;5;11;70;523;632;136;2844182;2817183;2256677;424297;15549;6895;83.6;82.8;66.3;12.5;0.5;0.2
53;2022-10-16;2;0;6;37;34;7;2844184;2817183;2256683;424334;15583;6902;83.6;82.8;66.3;12.5;0.5;0.2
53;2022-10-17;10;15;124;1744;1998;277;2844194;2817198;2256807;426078;17581;7179;83.6;82.8;66.3;12.5;0.5;0.2
53;2022-10-18;11;17;182;3423;4020;793;2844205;2817215;2256989;429501;21601;7972;83.6;82.8;66.3;12.6;0.6;0.2
53;2022-10-19;14;6;153;2165;2728;520;2844219;2817221;2257142;431666;24329;8492;83.6;82.8;66.3;12.7;0.7;0.2
53;2022-10-20;17;11;202;3569;4215;693;2844236;2817232;2257344;435235;28544;9185;83.6;82.8;66.3;12.8;0.8;0.3
53;2022-10-21;17;19;229;4469;5506;1089;2844253;2817251;2257573;439704;34050;10274;83.6;82.8;66.3;12.9;1.0;0.3
53;2022-10-22;10;13;37;645;787;139;2844263;2817264;2257610;440349;34837;10413;83.6;82.8;66.3;12.9;1.0;0.3
53;2022-10-23;1;1;1;28;42;14;2844264;2817265;2257611;440377;34879;10427;83.6;82.8;66.3;12.9;1.0;0.3
53;2022-10-24;15;8;145;1934;2421;455;2844279;2817273;2257756;442311;37300;10882;83.6;82.8;66.3;13.0;1.1;0.3
53;2022-10-25;26;17;194;3439;4440;963;2844305;2817290;2257950;445750;41740;11845;83.6;82.8;66.4;13.1;1.2;0.3
53;2022-10-26;9;10;126;1925;2604;673;2844314;2817300;2258076;447675;44344;12518;83.6;82.8;66.4;13.2;1.3;0.4
53;2022-10-27;16;20;180;3108;4051;982;2844330;2817320;2258256;450783;48395;13500;83.6;82.8;66.4;13.2;1.4;0.4
53;2022-10-28;26;20;193;3339;4212;843;2844356;2817340;2258449;454122;52607;14343;83.6;82.8;66.4;13.3;1.5;0.4
53;2022-10-29;8;15;54;511;663;179;2844364;2817355;2258503;454633;53270;14522;83.6;82.8;66.4;13.4;1.6;0.4
53;2022-10-30;0;1;3;39;52;12;2844364;2817356;2258506;454672;53322;14534;83.6;82.8;66.4;13.4;1.6;0.4
53;2022-10-31;15;10;43;785;1030;239;2844379;2817366;2258549;455457;54352;14773;83.6;82.8;66.4;13.4;1.6;0.4
53;2022-11-01;0;0;11;29;41;9;2844379;2817366;2258560;455486;54393;14782;83.6;82.8;66.4;13.4;1.6;0.4
53;2022-11-02;12;7;102;1592;2193;558;2844391;2817373;2258662;457078;56586;15340;83.6;82.8;66.4;13.4;1.7;0.5
53;2022-11-03;19;14;160;2978;3989;951;2844410;2817387;2258822;460056;60575;16291;83.6;82.8;66.4;13.5;1.8;0.5
53;2022-11-04;20;17;211;3268;4412;1009;2844430;2817404;2259033;463324;64987;17300;83.6;82.8;66.4;13.6;1.9;0.5
53;2022-11-05;9;9;28;428;603;165;2844439;2817413;2259061;463752;65590;17465;83.6;82.8;66.4;13.6;1.9;0.5
53;2022-11-06;2;0;6;48;63;15;2844441;2817413;2259067;463800;65653;17480;83.6;82.8;66.4;13.6;1.9;0.5
53;2022-11-07;12;8;134;2184;2967;699;2844453;2817421;2259201;465984;68620;18179;83.6;82.8;66.4;13.7;2.0;0.5
53;2022-11-08;27;16;252;4094;5558;1451;2844480;2817437;2259453;470078;74178;19630;83.6;82.8;66.4;13.8;2.2;0.6
53;2022-11-09;10;13;178;2393;3297;845;2844490;2817450;2259631;472471;77475;20475;83.6;82.8;66.4;13.9;2.3;0.6
53;2022-11-10;12;18;176;3043;4131;1062;2844502;2817468;2259807;475514;81606;21537;83.6;82.8;66.4;14.0;2.4;0.6
53;2022-11-11;0;0;8;70;102;26;2844502;2817468;2259815;475584;81708;21563;83.6;82.8;66.4;14.0;2.4;0.6
53;2022-11-12;7;4;26;320;484;171;2844509;2817472;2259841;475904;82192;21734;83.6;82.8;66.4;14.0;2.4;0.6
53;2022-11-13;0;0;4;38;63;21;2844509;2817472;2259845;475942;82255;21755;83.6;82.8;66.4;14.0;2.4;0.6
53;2022-11-14;5;4;99;1706;2605;835;2844514;2817476;2259944;477648;84860;22590;83.6;82.8;66.4;14.0;2.5;0.7
53;2022-11-15;27;22;224;3715;5332;1481;2844541;2817498;2260168;481363;90192;24071;83.6;82.8;66.4;14.1;2.7;0.7
53;2022-11-16;16;18;130;1905;2590;634;2844557;2817516;2260298;483268;92782;24705;83.6;82.8;66.4;14.2;2.7;0.7
53;2022-11-17;16;11;160;3003;4428;1350;2844573;2817527;2260458;486271;97210;26055;83.6;82.8;66.4;14.3;2.9;0.8
53;2022-11-18;13;16;158;3429;4818;1300;2844586;2817543;2260616;489700;102028;27355;83.6;82.8;66.4;14.4;3.0;0.8
53;2022-11-19;7;13;48;521;759;223;2844593;2817556;2260664;490221;102787;27578;83.6;82.8;66.4;14.4;3.0;0.8
53;2022-11-20;0;0;4;29;51;18;2844593;2817556;2260668;490250;102838;27596;83.6;82.8;66.4;14.4;3.0;0.8
53;2022-11-21;12;8;132;1571;2358;692;2844605;2817564;2260800;491821;105196;28288;83.6;82.8;66.4;14.5;3.1;0.8
53;2022-11-22;16;12;159;3073;4418;1329;2844621;2817576;2260959;494894;109614;29617;83.6;82.8;66.4;14.5;3.2;0.9
53;2022-11-23;12;10;112;1670;2576;855;2844633;2817586;2261071;496564;112190;30472;83.6;82.8;66.4;14.6;3.3;0.9
53;2022-11-24;16;12;178;2594;3923;1226;2844649;2817598;2261249;499158;116113;31698;83.6;82.8;66.5;14.7;3.4;0.9
53;2022-11-25;24;20;193;3084;4431;1206;2844673;2817618;2261442;502242;120544;32904;83.6;82.8;66.5;14.8;3.5;1.0
53;2022-11-26;12;8;33;476;726;221;2844685;2817626;2261475;502718;121270;33125;83.6;82.8;66.5;14.8;3.6;1.0
53;2022-11-27;0;0;2;18;23;4;2844685;2817626;2261477;502736;121293;33129;83.6;82.8;66.5;14.8;3.6;1.0
53;2022-11-28;5;10;66;1493;2141;608;2844690;2817636;2261543;504229;123434;33737;83.6;82.8;66.5;14.8;3.6;1.0
53;2022-11-29;14;8;192;3309;4955;1519;2844704;2817644;2261735;507538;128389;35256;83.6;82.8;66.5;14.9;3.8;1.0
75;2020-12-27;8;0;0;0;0;0;8;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0
75;2020-12-28;15;0;0;0;0;0;23;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0
75;2020-12-29;4;0;0;0;0;0;27;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0
75;2020-12-30;12;0;0;0;0;0;39;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0
75;2020-12-31;7;0;0;0;0;0;46;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0
75;2021-01-01;36;2;0;0;0;0;82;2;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0
75;2021-01-02;7;0;0;0;0;0;89;2;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0
75;2021-01-03;3;0;0;0;0;0;92;2;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0
75;2021-01-04;103;0;0;0;0;0;195;2;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0
75;2021-01-05;176;2;0;0;0;0;371;4;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0
75;2021-01-06;772;2;0;0;0;0;1143;6;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0
75;2021-01-07;4894;11;0;0;0;0;6037;17;0;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0
75;2021-01-08;5391;12;0;0;0;0;11428;29;0;0;0;0;0.2;0.0;0.0;0.0;0.0;0.0
75;2021-01-09;861;16;0;0;0;0;12289;45;0;0;0;0;0.2;0.0;0.0;0.0;0.0;0.0
75;2021-01-10;490;0;0;0;0;0;12779;45;0;0;0;0;0.2;0.0;0.0;0.0;0.0;0.0
75;2021-01-11;3569;4;0;0;0;0;16348;49;0;0;0;0;0.3;0.0;0.0;0.0;0.0;0.0
75;2021-01-12;5906;14;0;0;0;0;22254;63;0;0;0;0;0.4;0.0;0.0;0.0;0.0;0.0
75;2021-01-13;6357;27;0;0;0;0;28611;90;0;0;0;0;0.5;0.0;0.0;0.0;0.0;0.0
75;2021-01-14;8008;87;0;0;0;0;36619;177;0;0;0;0;0.6;0.0;0.0;0.0;0.0;0.0
75;2021-01-15;7630;50;0;0;0;0;44249;227;0;0;0;0;0.7;0.0;0.0;0.0;0.0;0.0
75;2021-01-16;1640;16;0;0;0;0;45889;243;0;0;0;0;0.8;0.0;0.0;0.0;0.0;0.0
75;2021-01-17;450;9;0;0;0;0;46339;252;0;0;0;0;0.8;0.0;0.0;0.0;0.0;0.0
75;2021-01-18;6969;41;0;0;0;0;53308;293;0;0;0;0;0.9;0.0;0.0;0.0;0.0;0.0
75;2021-01-19;14018;49;0;0;0;0;67326;342;0;0;0;0;1.1;0.0;0.0;0.0;0.0;0.0
75;2021-01-20;15367;71;0;0;0;0;82693;413;0;0;0;0;1.4;0.0;0.0;0.0;0.0;0.0
75;2021-01-21;16840;51;0;0;0;0;99533;464;0;0;0;0;1.6;0.0;0.0;0.0;0.0;0.0
75;2021-01-22;12894;46;0;0;0;0;112427;510;0;0;0;0;1.9;0.0;0.0;0.0;0.0;0.0
75;2021-01-23;4366;12;0;0;0;0;116793;522;0;0;0;0;1.9;0.0;0.0;0.0;0.0;0.0
75;2021-01-24;717;2;0;0;0;0;117510;524;0;0;0;0;1.9;0.0;0.0;0.0;0.0;0.0
75;2021-01-25;8875;232;0;0;0;0;126385;756;0;0;0;0;2.1;0.0;0.0;0.0;0.0;0.0
75;2021-01-26;11624;531;0;0;0;0;138009;1287;0;0;0;0;2.3;0.0;0.0;0.0;0.0;0.0
75;2021-01-27;12155;815;0;0;0;0;150164;2102;0;0;0;0;2.5;0.0;0.0;0.0;0.0;0.0
75;2021-01-28;12926;2957;0;0;0;0;163090;5059;0;0;0;0;2.7;0.1;0.0;0.0;0.0;0.0
75;2021-01-29;9853;3029;0;0;0;0;172943;8088;0;0;0;0;2.9;0.1;0.0;0.0;0.0;0.0
75;2021-01-30;3353;524;0;0;0;0;176296;8612;0;0;0;0;2.9;0.1;0.0;0.0;0.0;0.0
75;2021-01-31;655;419;0;0;0;0;176951;9031;0;0;0;0;2.9;0.1;0.0;0.0;0.0;0.0
75;2021-02-01;5665;2731;0;0;0;0;182616;11762;0;0;0;0;3.0;0.2;0.0;0.0;0.0;0.0
75;2021-02-02;9480;4626;0;0;0;0;192096;16388;0;0;0;0;3.2;0.3;0.0;0.0;0.0;0.0
75;2021-02-03;9447;4260;0;0;0;0;201543;20648;0;0;0;0;3.3;0.3;0.0;0.0;0.0;0.0
75;2021-02-04;10743;5949;0;0;0;0;212286;26597;0;0;0;0;3.5;0.4;0.0;0.0;0.0;0.0
75;2021-02-05;7363;5587;0;0;0;0;219649;32184;0;0;0;0;3.6;0.5;0.0;0.0;0.0;0.0
75;2021-02-06;2420;1021;0;0;0;0;222069;33205;0;0;0;0;3.7;0.5;0.0;0.0;0.0;0.0
75;2021-02-07;651;254;0;0;0;0;222720;33459;0;0;0;0;3.7;0.6;0.0;0.0;0.0;0.0
75;2021-02-08;5126;3800;0;0;0;0;227846;37259;0;0;0;0;3.8;0.6;0.0;0.0;0.0;0.0
75;2021-02-09;7296;8687;0;0;0;0;235142;45946;0;0;0;0;3.9;0.8;0.0;0.0;0.0;0.0
75;2021-02-10;7494;9075;0;0;0;0;242636;55021;0;0;0;0;4.0;0.9;0.0;0.0;0.0;0.0
75;2021-02-11;8904;11047;0;0;0;0;251540;66068;0;0;0;0;4.2;1.1;0.0;0.0;0.0;0.0
75;2021-02-12;7400;8619;0;0;0;0;258940;74687;0;0;0;0;4.3;1.2;0.0;0.0;0.0;0.0
75;2021-02-13;1946;1789;0;0;0;0;260886;76476;0;0;0;0;4.3;1.3;0.0;0.0;0.0;0.0
75;2021-02-14;296;358;0;0;0;0;261182;76834;0;0;0;0;4.3;1.3;0.0;0.0;0.0;0.0
75;2021-02-15;3176;7636;0;0;0;0;264358;84470;0;0;0;0;4.4;1.4;0.0;0.0;0.0;0.0
75;2021-02-16;4682;10465;0;0;0;0;269040;94935;0;0;0;0;4.4;1.6;0.0;0.0;0.0;0.0
75;2021-02-17;4716;11326;0;0;0;0;273756;106261;0;0;0;0;4.5;1.8;0.0;0.0;0.0;0.0
75;2021-02-18;5493;13013;0;0;0;0;279249;119274;0;0;0;0;4.6;2.0;0.0;0.0;0.0;0.0
75;2021-02-19;5510;9526;0;0;0;0;284759;128800;0;0;0;0;4.7;2.1;0.0;0.0;0.0;0.0
75;2021-02-20;1019;2692;0;0;0;0;285778;131492;0;0;0;0;4.7;2.2;0.0;0.0;0.0;0.0
75;2021-02-21;214;624;0;0;0;0;285992;132116;0;0;0;0;4.7;2.2;0.0;0.0;0.0;0.0
75;2021-02-22;3651;8071;0;0;0;0;289643;140187;0;0;0;0;4.8;2.3;0.0;0.0;0.0;0.0
75;2021-02-23;5296;10829;0;0;0;0;294939;151016;0;0;0;0;4.9;2.5;0.0;0.0;0.0;0.0
75;2021-02-24;6141;10363;0;0;0;0;301080;161379;0;0;0;0;5.0;2.7;0.0;0.0;0.0;0.0
75;2021-02-25;10081;11925;0;0;0;0;311161;173304;0;0;0;0;5.1;2.9;0.0;0.0;0.0;0.0
75;2021-02-26;12338;8654;0;0;0;0;323499;181958;0;0;0;0;5.3;3.0;0.0;0.0;0.0;0.0
75;2021-02-27;5771;2513;0;0;0;0;329270;184471;0;0;0;0;5.4;3.0;0.0;0.0;0.0;0.0
75;2021-02-28;323;639;0;0;0;0;329593;185110;0;0;0;0;5.4;3.1;0.0;0.0;0.0;0.0
75;2021-03-01;5196;6981;0;0;0;0;334789;192091;0;0;0;0;5.5;3.2;0.0;0.0;0.0;0.0
75;2021-03-02;9340;8113;0;0;0;0;344129;200204;0;0;0;0;5.7;3.3;0.0;0.0;0.0;0.0
75;2021-03-03;10857;7829;0;0;0;0;354986;208033;0;0;0;0;5.9;3.4;0.0;0.0;0.0;0.0
75;2021-03-04;16851;8578;0;0;0;0;371837;216611;0;0;0;0;6.1;3.6;0.0;0.0;0.0;0.0
75;2021-03-05;20846;7477;0;0;0;0;392683;224088;0;0;0;0;6.5;3.7;0.0;0.0;0.0;0.0
75;2021-03-06;13550;2202;0;0;0;0;406233;226290;0;0;0;0;6.7;3.7;0.0;0.0;0.0;0.0
75;2021-03-07;3802;432;0;0;0;0;410035;226722;0;0;0;0;6.8;3.7;0.0;0.0;0.0;0.0
75;2021-03-08;9974;5443;0;0;0;0;420009;232165;0;0;0;0;6.9;3.8;0.0;0.0;0.0;0.0
75;2021-03-09;16894;6676;0;0;0;0;436903;238841;0;0;0;0;7.2;3.9;0.0;0.0;0.0;0.0
75;2021-03-10;18364;6482;0;0;0;0;455267;245323;0;0;0;0;7.5;4.0;0.0;0.0;0.0;0.0
75;2021-03-11;26456;6894;0;0;0;0;481723;252217;0;0;0;0;8.0;4.2;0.0;0.0;0.0;0.0
75;2021-03-12;31356;5464;0;0;0;0;513079;257681;0;0;0;0;8.5;4.3;0.0;0.0;0.0;0.0
75;2021-03-13;17898;1294;0;0;0;0;530977;258975;0;0;0;0;8.8;4.3;0.0;0.0;0.0;0.0
75;2021-03-14;1789;253;0;0;0;0;532766;259228;0;0;0;0;8.8;4.3;0.0;0.0;0.0;0.0
75;2021-03-15;14108;3452;0;0;0;0;546874;262680;0;0;0;0;9.0;4.3;0.0;0.0;0.0;0.0
75;2021-03-16;13643;3721;0;0;0;0;560517;266401;0;0;0;0;9.3;4.4;0.0;0.0;0.0;0.0
75;2021-03-17;14739;3992;0;0;0;0;575256;270393;0;0;0;0;9.5;4.5;0.0;0.0;0.0;0.0
75;2021-03-18;16288;4824;0;0;0;0;591544;275217;0;0;0;0;9.8;4.5;0.0;0.0;0.0;0.0
75;2021-03-19;22359;4386;0;0;0;0;613903;279603;0;0;0;0;10.1;4.6;0.0;0.0;0.0;0.0
75;2021-03-20;13946;912;0;0;0;0;627849;280515;0;0;0;0;10.4;4.6;0.0;0.0;0.0;0.0
75;2021-03-21;2456;110;0;0;0;0;630305;280625;0;0;0;0;10.4;4.6;0.0;0.0;0.0;0.0
75;2021-03-22;16753;3551;0;0;0;0;647058;284176;0;0;0;0;10.7;4.7;0.0;0.0;0.0;0.0
75;2021-03-23;24996;3931;0;0;0;0;672054;288107;0;0;0;0;11.1;4.8;0.0;0.0;0.0;0.0
75;2021-03-24;26906;4420;0;0;0;0;698960;292527;0;0;0;0;11.5;4.8;0.0;0.0;0.0;0.0
75;2021-03-25;35446;4772;0;0;0;0;734406;297299;0;0;0;0;12.1;4.9;0.0;0.0;0.0;0.0
75;2021-03-26;38221;4220;0;0;0;0;772627;301519;0;0;0;0;12.8;5.0;0.0;0.0;0.0;0.0
75;2021-03-27;15627;1380;0;0;0;0;788254;302899;0;0;0;0;13.0;5.0;0.0;0.0;0.0;0.0
75;2021-03-28;2765;403;0;0;0;0;791019;303302;0;0;0;0;13.1;5.0;0.0;0.0;0.0;0.0
75;2021-03-29;22580;4218;0;0;0;0;813599;307520;0;0;0;0;13.4;5.1;0.0;0.0;0.0;0.0
75;2021-03-30;31349;6245;0;0;0;0;844948;313765;0;0;0;0;13.9;5.2;0.0;0.0;0.0;0.0
75;2021-03-31;29399;6227;0;0;0;0;874347;319992;0;0;0;0;14.4;5.3;0.0;0.0;0.0;0.0
75;2021-04-01;34867;7296;0;0;0;0;909214;327288;0;0;0;0;15.0;5.4;0.0;0.0;0.0;0.0
